IDX,RegionVal,RegionType,ID,Unemployment Rate,Average Earnings,Percent High School Graduate
1648,Wayne,County,0500000US29223,2.5,30577,73
1649,Worth,County,0500000US29227,4.9,34552,76
1650,Wright,County,0500000US29229,4.9,56203,85
1651,Beaverhead,County,0500000US30001,4.6,45137,79
1652,Big Horn,County,0500000US30003,2.2,41532,88
1653,Blaine,County,0500000US30005,2.3,40132,78
1654,Broadwater,County,0500000US30007,4.8,46352,77
1655,Carbon,County,0500000US30009,4.4,39291,78
1656,Carter,County,0500000US30011,5.7,57466,86
1657,Cascade,County,0500000US30013,2.8,36592,80
1658,Chouteau,County,0500000US30015,4.1,30574,86
1659,Custer,County,0500000US30017,2.4,40991,74
1660,Daniels,County,0500000US30019,2.5,49159,74
1661,Dawson,County,0500000US30021,2.9,40411,83
1662,Deer Lodge,County,0500000US30023,5.5,30832,83
1663,Fergus,County,0500000US30027,3.6,43555,83
1664,Flathead,County,0500000US30029,2.3,42793,79
1665,Gallatin,County,0500000US30031,2.4,52325,80
1666,Garfield,County,0500000US30033,4.4,47763,77
1667,Glacier,County,0500000US30035,2.2,32305,76
1668,Granite,County,0500000US30039,4.4,40558,84
1669,Jefferson,County,0500000US30043,4,48093,75
1670,Judith Basin,County,0500000US30045,5.8,33813,78
1671,Lake,County,0500000US30047,5.5,33101,76
1672,Lewis and Clark,County,0500000US30049,5.1,31246,89
1673,Lincoln,County,0500000US30053,2.4,54690,76
1674,McCone,County,0500000US30055,4.1,49587,72
1675,Madison,County,0500000US30057,3.2,45939,74
1676,Meagher,County,0500000US30059,5.2,32061,82
1677,Mineral,County,0500000US30061,3.2,44944,89
1678,Petroleum,County,0500000US30069,4.7,52217,75
1679,Phillips,County,0500000US30071,2.2,32920,80
1680,Pondera,County,0500000US30073,5,43004,84
1681,Powell,County,0500000US30077,4.5,44570,84
1682,Ravalli,County,0500000US30081,2.4,50637,83
1683,Richland,County,0500000US30083,2.8,41841,73
1684,Roosevelt,County,0500000US30085,3.3,49044,81
1685,Sanders,County,0500000US30089,5.2,53994,72
1686,Silver Bow,County,0500000US30093,4.3,56028,73
1687,Teton,County,0500000US30099,4.2,50328,82
1688,Valley,County,0500000US30105,4.8,53194,83
1689,Sheridan,County,0500000US30091,5.1,49924,79
1690,Stillwater,County,0500000US30095,2.4,40105,74
1691,Sweet Grass,County,0500000US30097,4,32774,75
1692,Toole,County,0500000US30101,2.3,44908,75
1693,Treasure,County,0500000US30103,3.3,51865,75
1694,Wheatland,County,0500000US30107,3.4,53156,79
1695,Wibaux,County,0500000US30109,2.2,44698,88
1696,Yellowstone,County,0500000US30111,4.1,54256,78
1697,Fallon,County,0500000US30025,4,45054,72
1698,Golden Valley,County,0500000US30037,4.7,54251,75
1699,Hill,County,0500000US30041,3.3,40481,73
1700,Liberty,County,0500000US30051,3.2,44016,86
1701,Missoula,County,0500000US30063,3,46822,85
1702,Musselshell,County,0500000US30065,2.9,53965,88
1703,Park,County,0500000US30067,4.3,33232,89
1704,Powder River,County,0500000US30075,5.9,33791,76
1705,Prairie,County,0500000US30079,5.9,52336,82
1706,Rosebud,County,0500000US30087,4.3,53350,78
1707,Dixon,County,0500000US31051,4,47949,72
1708,Dodge,County,0500000US31053,2.4,52344,79
1709,Douglas,County,0500000US31055,3.3,52276,72
1710,Dundy,County,0500000US31057,5.8,37943,78
1711,Fillmore,County,0500000US31059,4.7,54800,83
1712,Frontier,County,0500000US31063,2.2,42614,81
1713,Furnas,County,0500000US31065,4.6,37384,76
1714,Adams,County,0500000US31001,3.7,36399,83
1715,Chase,County,0500000US31029,2.5,52587,78
1716,Cheyenne,County,0500000US31033,2.3,47984,86
1717,Deuel,County,0500000US31049,5,35235,73
1718,Franklin,County,0500000US31061,4.7,34437,73
1719,Grant,County,0500000US31075,4.9,40060,79
1720,Hooker,County,0500000US31091,5.1,35825,72
1721,Keith,County,0500000US31101,5.4,55295,78
1722,Logan,County,0500000US31113,4.5,37931,83
1723,Nance,County,0500000US31125,5.5,32427,88
1724,Saline,County,0500000US31151,5.1,31685,73
1725,Sherman,County,0500000US31163,2.8,56156,85
1726,Thomas,County,0500000US31171,5.6,54870,83
1727,Antelope,County,0500000US31003,5.1,42345,74
1728,Arthur,County,0500000US31005,2.3,42828,89
1729,Banner,County,0500000US31007,4.6,56957,78
1730,Blaine,County,0500000US31009,5.6,45990,85
1731,Boone,County,0500000US31011,5.2,50331,72
1732,Box Butte,County,0500000US31013,4.6,49928,76
1733,Boyd,County,0500000US31015,4.5,36300,82
1734,Brown,County,0500000US31017,3.4,55506,75
1735,Buffalo,County,0500000US31019,3.1,38924,82
1736,Burt,County,0500000US31021,4.3,30952,83
1737,Butler,County,0500000US31023,2.3,49810,85
1738,Cass,County,0500000US31025,5,45728,73
1739,Cedar,County,0500000US31027,2.5,55915,89
1740,Cherry,County,0500000US31031,5,42665,72
1741,Clay,County,0500000US31035,4,40174,72
1742,Colfax,County,0500000US31037,2.4,44471,79
1743,Cuming,County,0500000US31039,5.4,57409,72
1744,Custer,County,0500000US31041,5.9,40390,78
1745,Dakota,County,0500000US31043,3.9,54584,86
1746,Dawes,County,0500000US31045,5.2,55146,73
1747,Dawson,County,0500000US31047,5.5,47518,76
1748,Keya Paha,County,0500000US31103,5.4,35067,78
1749,Kimball,County,0500000US31105,5.5,46740,87
1750,Knox,County,0500000US31107,2.9,38302,76
1751,Lancaster,County,0500000US31109,4.3,43305,75
1752,Lincoln,County,0500000US31111,3.4,54925,80
1753,Loup,County,0500000US31115,5.3,50956,78
1754,McPherson,County,0500000US31117,3.4,48868,76
1755,Madison,County,0500000US31119,5.4,48311,80
1756,Merrick,County,0500000US31121,3.1,35440,84
1757,Morrill,County,0500000US31123,4,56167,88
1758,Nemaha,County,0500000US31127,3.1,32276,89
1759,Nuckolls,County,0500000US31129,4,37710,83
1760,Otoe,County,0500000US31131,4.5,32574,72
1761,Pawnee,County,0500000US31133,5,31958,77
1762,Gage,County,0500000US31067,3.7,54063,73
1763,Garden,County,0500000US31069,4,31441,87
1764,Garfield,County,0500000US31071,4.2,53479,85
1765,Gosper,County,0500000US31073,5.2,51613,84
1766,Greeley,County,0500000US31077,3.7,30808,81
1767,Hall,County,0500000US31079,5.6,32727,83
1768,Hamilton,County,0500000US31081,4.7,51591,78
1769,Harlan,County,0500000US31083,2.8,35066,87
1770,Hayes,County,0500000US31085,5.2,46755,80
1771,Hitchcock,County,0500000US31087,2.7,55125,83
1772,Holt,County,0500000US31089,3.4,55478,89
1773,Howard,County,0500000US31093,3.6,43670,89
1774,Jefferson,County,0500000US31095,5.9,45482,72
1775,Johnson,County,0500000US31097,2.4,33596,81
1776,Kearney,County,0500000US31099,5.2,44927,82
1777,Sioux,County,0500000US31165,3.2,50796,80
1778,Stanton,County,0500000US31167,5.3,44659,79
1779,Thayer,County,0500000US31169,4.3,54881,87
1780,Thurston,County,0500000US31173,3.8,35173,74
1781,Valley,County,0500000US31175,2.2,44031,82
1782,Washington,County,0500000US31177,4.6,56453,82
1783,Wayne,County,0500000US31179,5.1,35391,87
1784,Webster,County,0500000US31181,5.7,41827,76
1785,Wheeler,County,0500000US31183,4.9,54523,73
1786,York,County,0500000US31185,3.9,46682,77
1787,Perkins,County,0500000US31135,4,47129,75
1788,Phelps,County,0500000US31137,3.7,46225,88
1789,Pierce,County,0500000US31139,2.4,30597,72
1790,Platte,County,0500000US31141,3.8,45323,72
1791,Polk,County,0500000US31143,2.2,31894,78
1792,Red Willow,County,0500000US31145,3.5,53203,72
1793,Richardson,County,0500000US31147,3.8,37368,74
1794,Rock,County,0500000US31149,2.7,30396,84
1795,Sarpy,County,0500000US31153,3.1,35094,88
1796,Saunders,County,0500000US31155,4.9,49828,83
1797,Scotts Bluff,County,0500000US31157,2.3,45641,81
1798,Seward,County,0500000US31159,4.7,51177,79
1799,Sheridan,County,0500000US31161,5,30501,72
1800,Churchill,County,0500000US32001,3,39021,76
1801,Clark,County,0500000US32003,2.4,49065,77
1802,Douglas,County,0500000US32005,5.1,49288,84
1803,Elko,County,0500000US32007,4.9,48286,84
1804,Esmeralda,County,0500000US32009,5.2,56460,75
1805,Eureka,County,0500000US32011,5.9,50875,85
1806,Humboldt,County,0500000US32013,4.5,52631,78
1807,Lander,County,0500000US32015,3.2,36375,77
1808,Lincoln,County,0500000US32017,5.4,34790,82
1809,Lyon,County,0500000US32019,3.1,41459,89
1810,Washoe,County,0500000US32031,5.5,57983,81
1811,White Pine,County,0500000US32033,4,46405,78
1812,Mineral,County,0500000US32021,2.9,40178,77
1813,Nye,County,0500000US32023,2.9,38865,87
1814,Pershing,County,0500000US32027,3.8,38677,78
1815,Storey,County,0500000US32029,5.8,37476,74
1816,Carson City,County,0500000US32510,3.1,42247,89
1817,Belknap,County,0500000US33001,4.3,34277,73
1818,Carroll,County,0500000US33003,4.8,31351,85
1819,Cheshire,County,0500000US33005,4.3,57581,86
1820,Coos,County,0500000US33007,2.8,52072,85
1821,Grafton,County,0500000US33009,3.1,46451,82
1822,Hillsborough,County,0500000US33011,2.5,43522,88
1823,Merrimack,County,0500000US33013,3.1,43611,84
1824,Sullivan,County,0500000US33019,3.5,51610,74
1825,Strafford,County,0500000US33017,5.7,51902,73
1826,Rockingham,County,0500000US33015,4.1,57019,81
1827,Atlantic,County,0500000US34001,4.3,56713,75
1828,Bergen,County,0500000US34003,4.4,41233,82
1829,Burlington,County,0500000US34005,4.5,55688,74
1830,Camden,County,0500000US34007,4.5,31164,73
1831,Cape May,County,0500000US34009,3.9,50266,82
1832,Cumberland,County,0500000US34011,2.8,40505,86
1833,Essex,County,0500000US34013,3.6,32805,83
1834,Gloucester,County,0500000US34015,3.1,42588,72
1835,Hudson,County,0500000US34017,3.1,50626,80
1836,Hunterdon,County,0500000US34019,4,55090,72
1837,Mercer,County,0500000US34021,4,34688,80
1838,Middlesex,County,0500000US34023,5.6,45277,88
1839,Monmouth,County,0500000US34025,3.6,41857,88
1840,Morris,County,0500000US34027,3.4,32604,89
1841,Ocean,County,0500000US34029,3.2,39353,78
1842,Passaic,County,0500000US34031,5.5,37844,89
1843,Salem,County,0500000US34033,5.4,56845,84
1844,Somerset,County,0500000US34035,4.7,51526,87
1845,Sussex,County,0500000US34037,3.8,47330,85
1846,Union,County,0500000US34039,2.3,47796,75
1847,Warren,County,0500000US34041,3.6,57987,83
1848,Do�a Ana,County,0500000US35013,5.6,41574,81
1849,Guadalupe,County,0500000US35019,4.9,48037,87
1850,Hidalgo,County,0500000US35023,4,38628,73
1851,Lea,County,0500000US35025,2.3,39729,82
1852,Lincoln,County,0500000US35027,4.7,36209,80
1853,Los Alamos,County,0500000US35028,4,46256,77
1854,McKinley,County,0500000US35031,2.2,57908,81
1855,Otero,County,0500000US35035,4,33177,74
1856,Quay,County,0500000US35037,5.9,46693,74
1857,Roosevelt,County,0500000US35041,5.7,47474,75
1858,San Miguel,County,0500000US35047,2.2,52936,87
1859,Santa Fe,County,0500000US35049,2.4,46931,82
1860,Socorro,County,0500000US35053,4.3,56398,84
1861,Torrance,County,0500000US35057,2.9,54561,77
1862,Union,County,0500000US35059,2.6,49792,82
1863,Valencia,County,0500000US35061,3.6,48233,85
1864,Bernalillo,County,0500000US35001,5.5,45054,74
1865,Catron,County,0500000US35003,4.4,41431,75
1866,Chaves,County,0500000US35005,2.4,41019,83
1867,Cibola,County,0500000US35006,3.3,51883,86
1868,Colfax,County,0500000US35007,4.8,35400,80
1869,Curry,County,0500000US35009,3.7,49434,78
1870,De Baca,County,0500000US35011,5,50592,85
1871,Eddy,County,0500000US35015,3.7,57578,79
1872,Grant,County,0500000US35017,2.6,32727,73
1873,Harding,County,0500000US35021,4.8,33496,83
1874,Luna,County,0500000US35029,3.3,33340,72
1875,Mora,County,0500000US35033,2.4,51442,84
1876,Rio Arriba,County,0500000US35039,5.9,46085,73
1877,Sandoval,County,0500000US35043,2.9,31897,73
1878,San Juan,County,0500000US35045,4.8,36540,77
1879,Sierra,County,0500000US35051,3.9,48833,81
1880,Taos,County,0500000US35055,3.2,48897,73
1881,Albany,County,0500000US36001,3.5,56334,74
1882,Allegany,County,0500000US36003,5.5,49576,76
1883,Bronx,County,0500000US36005,2.4,32808,84
1884,Cattaraugus,County,0500000US36009,4.6,57609,79
1885,Cayuga,County,0500000US36011,3,56929,80
1886,Chautauqua,County,0500000US36013,3.9,32403,80
1887,Chenango,County,0500000US36017,3.7,36173,75
1888,Delaware,County,0500000US36025,2.2,34011,87
1889,Essex,County,0500000US36031,3,51871,80
1890,Hamilton,County,0500000US36041,5.1,52985,73
1891,Jefferson,County,0500000US36045,2.7,57721,77
1892,Livingston,County,0500000US36051,3.5,38987,73
1893,Madison,County,0500000US36053,5.2,38310,73
1894,Nassau,County,0500000US36059,5.1,36003,83
1895,Niagara,County,0500000US36063,5.4,46944,79
1896,Oneida,County,0500000US36065,5,48809,89
1897,Onondaga,County,0500000US36067,5.8,32108,87
1898,Orange,County,0500000US36071,2.5,34135,76
1899,Oswego,County,0500000US36075,5,33682,74
1900,Otsego,County,0500000US36077,3.7,49816,78
1901,Queens,County,0500000US36081,2.7,52940,80
1902,Saratoga,County,0500000US36091,5.4,35719,83
1903,Suffolk,County,0500000US36103,4.1,33102,84
1904,Sullivan,County,0500000US36105,5.6,51817,72
1905,Warren,County,0500000US36113,2.8,42160,76
1906,Washington,County,0500000US36115,2.6,43627,74
1907,Westchester,County,0500000US36119,3.8,34798,85
1908,Yates,County,0500000US36123,3,30307,81
1909,Ontario,County,0500000US36069,5.8,35914,83
1910,Orleans,County,0500000US36073,4.9,44816,74
1911,Putnam,County,0500000US36079,5.5,37495,88
1912,Rensselaer,County,0500000US36083,3.5,36599,81
1913,Broome,County,0500000US36007,2.5,42997,75
1914,Chemung,County,0500000US36015,3.6,53524,78
1915,Clinton,County,0500000US36019,5.6,36860,76
1916,Columbia,County,0500000US36021,3.6,51528,77
1917,Cortland,County,0500000US36023,3.3,50978,79
1918,Dutchess,County,0500000US36027,3.2,37995,72
1919,Franklin,County,0500000US36033,5.8,30879,72
1920,Fulton,County,0500000US36035,3.8,44858,88
1921,Genesee,County,0500000US36037,5.1,48633,83
1922,Greene,County,0500000US36039,4.4,31272,76
1923,Herkimer,County,0500000US36043,3.4,56266,81
1924,Kings,County,0500000US36047,4.8,37281,85
1925,Lewis,County,0500000US36049,3,55093,86
1926,Monroe,County,0500000US36055,3,36729,83
1927,Montgomery,County,0500000US36057,5.4,41774,77
1928,New York,County,0500000US36061,4,48040,88
1929,Richmond,County,0500000US36085,3.7,44759,81
1930,Rockland,County,0500000US36087,3.4,46724,89
1931,St. Lawrence,County,0500000US36089,5.3,40992,84
1932,Schenectady,County,0500000US36093,3.3,45928,79
1933,Schoharie,County,0500000US36095,3.7,30535,86
1934,Schuyler,County,0500000US36097,5.5,37750,78
1935,Seneca,County,0500000US36099,4,41632,74
1936,Steuben,County,0500000US36101,2.3,56824,80
1937,Tioga,County,0500000US36107,2.4,35095,78
1938,Tompkins,County,0500000US36109,2.7,36993,81
1939,Wayne,County,0500000US36117,5.1,31139,89
1940,Wyoming,County,0500000US36121,4,51920,72
1941,Erie,County,0500000US36029,5.5,45383,75
1942,Ulster,County,0500000US36111,5.7,52081,76
1943,Chowan,County,0500000US37041,5.4,53900,77
1944,Clay,County,0500000US37043,5.8,52720,80
1945,Cleveland,County,0500000US37045,4.7,30043,78
1946,Davie,County,0500000US37059,5.5,57782,72
1947,Durham,County,0500000US37063,3.4,50230,86
1948,Forsyth,County,0500000US37067,3.7,51012,87
1949,Franklin,County,0500000US37069,3.1,38919,72
1950,Gaston,County,0500000US37071,4.9,52932,77
1951,Alamance,County,0500000US37001,5,50504,74
1952,Ashe,County,0500000US37009,2.8,45784,74
1953,Beaufort,County,0500000US37013,2.8,35933,77
1954,Bertie,County,0500000US37015,3.4,42795,73
1955,Bladen,County,0500000US37017,4.6,39265,78
1956,Brunswick,County,0500000US37019,4.4,46499,82
1957,Buncombe,County,0500000US37021,5.4,30535,75
1958,Carteret,County,0500000US37031,4.7,50836,80
1959,Cherokee,County,0500000US37039,2.9,40771,79
1960,Columbus,County,0500000US37047,5,44199,81
1961,Craven,County,0500000US37049,4.2,40833,87
1962,Cumberland,County,0500000US37051,5.2,45360,80
1963,Currituck,County,0500000US37053,3.1,42294,83
1964,Dare,County,0500000US37055,5.3,40230,88
1965,Davidson,County,0500000US37057,3.9,49101,72
1966,Duplin,County,0500000US37061,5.2,39572,84
1967,Edgecombe,County,0500000US37065,3.7,47662,80
1968,Graham,County,0500000US37075,5.7,45589,80
1969,Halifax,County,0500000US37083,5.1,53080,81
1970,Harnett,County,0500000US37085,3.5,35722,80
1971,Haywood,County,0500000US37087,5.8,49083,79
1972,Henderson,County,0500000US37089,5.2,45062,82
1973,Hoke,County,0500000US37093,5.5,48022,81
1974,Hyde,County,0500000US37095,2.3,47381,89
1975,Jackson,County,0500000US37099,2.8,30713,74
1976,Johnston,County,0500000US37101,5.6,36773,88
1977,Jones,County,0500000US37103,5.4,41059,84
1978,McDowell,County,0500000US37111,4.3,56327,89
1979,Macon,County,0500000US37113,2.8,49835,74
1980,Madison,County,0500000US37115,2.5,46400,85
1981,Martin,County,0500000US37117,2.4,39817,85
1982,Mecklenburg,County,0500000US37119,5.1,40420,72
1983,Mitchell,County,0500000US37121,2.9,33223,81
1984,Moore,County,0500000US37125,4.5,30740,88
1985,Nash,County,0500000US37127,3.4,34054,75
1986,New Hanover,County,0500000US37129,5.7,30847,79
1987,Northampton,County,0500000US37131,2.8,34601,78
1988,Onslow,County,0500000US37133,4.7,46896,80
1989,Pender,County,0500000US37141,2.4,40635,79
1990,Person,County,0500000US37145,2.9,31535,75
1991,Pitt,County,0500000US37147,5.7,53119,73
1992,Richmond,County,0500000US37153,4.6,34790,72
1993,Robeson,County,0500000US37155,4.1,41509,78
1994,Rutherford,County,0500000US37161,3.2,41720,87
1995,Stanly,County,0500000US37167,5.9,33700,73
1996,Swain,County,0500000US37173,5.2,50298,89
1997,Transylvania,County,0500000US37175,2.3,43681,77
1998,Vance,County,0500000US37181,5.8,52700,86
1999,Wilkes,County,0500000US37193,5.1,31226,78
2000,Yancey,County,0500000US37199,4.5,43583,75
2001,Alexander,County,0500000US37003,3.6,47909,87
2002,Alleghany,County,0500000US37005,4.9,54632,74
2003,Anson,County,0500000US37007,4.6,46470,82
2004,Avery,County,0500000US37011,2.7,42260,79
2005,Burke,County,0500000US37023,5,57247,87
2006,Cabarrus,County,0500000US37025,4.8,56591,87
2007,Caldwell,County,0500000US37027,5.6,36755,86
2008,Caswell,County,0500000US37033,5.5,52514,88
2009,Catawba,County,0500000US37035,5.4,55609,72
2010,Chatham,County,0500000US37037,2.3,46418,73
2011,Perquimans,County,0500000US37143,2.2,45064,87
2012,Polk,County,0500000US37149,3.1,32242,73
2013,Randolph,County,0500000US37151,5.2,44600,85
2014,Rockingham,County,0500000US37157,4.5,48625,83
2015,Rowan,County,0500000US37159,3.6,37589,88
2016,Gates,County,0500000US37073,5,56608,83
2017,Granville,County,0500000US37077,4.8,38585,88
2018,Greene,County,0500000US37079,2.3,45521,83
2019,Guilford,County,0500000US37081,2.3,33818,81
2020,Hertford,County,0500000US37091,5.5,57090,80
2021,Iredell,County,0500000US37097,5.3,42884,80
2022,Lee,County,0500000US37105,4.4,32809,89
2023,Lenoir,County,0500000US37107,5.7,53383,81
2024,Lincoln,County,0500000US37109,4.5,51046,75
2025,Montgomery,County,0500000US37123,2.4,46871,80
2026,Orange,County,0500000US37135,3.3,32485,87
2027,Pamlico,County,0500000US37137,5,42258,89
2028,Pasquotank,County,0500000US37139,4.4,50407,83
2029,Scotland,County,0500000US37165,4.2,39666,88
2030,Stokes,County,0500000US37169,5.1,55101,89
2031,Surry,County,0500000US37171,3.7,36400,80
2032,Tyrrell,County,0500000US37177,5,46720,83
2033,Union,County,0500000US37179,4.6,40186,81
2034,Wake,County,0500000US37183,4,39879,85
2035,Warren,County,0500000US37185,5.8,50577,77
2036,Washington,County,0500000US37187,3.2,54829,89
2037,Watauga,County,0500000US37189,5.3,31772,73
2038,Wayne,County,0500000US37191,5.4,44697,78
2039,Wilson,County,0500000US37195,4.5,54510,79
2040,Yadkin,County,0500000US37197,2.8,40497,72
2041,Sampson,County,0500000US37163,5.4,44582,74
2042,Camden,County,0500000US37029,5.1,48197,77
2043,Ransom,County,0500000US38073,2.3,39063,81
2044,Renville,County,0500000US38075,5.8,56521,75
2045,Rolette,County,0500000US38079,4.9,53969,78
2046,Sargent,County,0500000US38081,4.5,31016,74
2047,Sheridan,County,0500000US38083,5.3,51371,73
2048,Slope,County,0500000US38087,4.5,40087,88
2049,Stark,County,0500000US38089,3.9,37398,83
2050,Stutsman,County,0500000US38093,5.4,52006,82
2051,Towner,County,0500000US38095,2.9,51066,80
2052,Adams,County,0500000US38001,5.9,35166,73
2053,Barnes,County,0500000US38003,3.7,50445,80
2054,Benson,County,0500000US38005,4.9,40045,75
2055,Billings,County,0500000US38007,3.8,37429,79
2056,Bottineau,County,0500000US38009,2.3,44497,78
2057,Bowman,County,0500000US38011,4.2,34760,81
2058,Cass,County,0500000US38017,4.6,33482,78
2059,Eddy,County,0500000US38027,4,45447,80
2060,Grand Forks,County,0500000US38035,2.7,56675,74
2061,Grant,County,0500000US38037,5.7,50935,78
2062,McIntosh,County,0500000US38051,2.9,31771,78
2063,McKenzie,County,0500000US38053,5.8,49819,78
2064,Morton,County,0500000US38059,3.4,35715,86
2065,Pembina,County,0500000US38067,3.5,47299,80
2066,Ramsey,County,0500000US38071,2.2,52567,72
2067,Richland,County,0500000US38077,4.6,50927,81
2068,Sioux,County,0500000US38085,3.5,44184,73
2069,Steele,County,0500000US38091,2.6,38696,73
2070,Traill,County,0500000US38097,5.2,39138,83
2071,Walsh,County,0500000US38099,4.1,45961,76
2072,Williams,County,0500000US38105,2.2,30656,76
2073,Burke,County,0500000US38013,4.6,55126,76
2074,Burleigh,County,0500000US38015,4.6,45305,88
2075,Cavalier,County,0500000US38019,2.4,50156,75
2076,Dickey,County,0500000US38021,3.6,37747,74
2077,Divide,County,0500000US38023,2.2,54803,78
2078,Dunn,County,0500000US38025,2.4,46823,81
2079,Emmons,County,0500000US38029,5,53949,83
2080,Foster,County,0500000US38031,2.9,36218,83
2081,Golden Valley,County,0500000US38033,5.3,40573,84
2082,Griggs,County,0500000US38039,4.2,50006,81
2083,Hettinger,County,0500000US38041,5.5,56218,85
2084,Kidder,County,0500000US38043,3.6,43763,80
2085,LaMoure,County,0500000US38045,5.3,50230,84
2086,Logan,County,0500000US38047,5,52830,88
2087,McHenry,County,0500000US38049,5.8,30629,85
2088,Mercer,County,0500000US38057,3.5,34751,86
2089,Mountrail,County,0500000US38061,5.9,49773,77
2090,Nelson,County,0500000US38063,2.7,34787,79
2091,Oliver,County,0500000US38065,3.6,53958,87
2092,Pierce,County,0500000US38069,4.3,38025,85
2093,Ward,County,0500000US38101,5,57422,87
2094,Wells,County,0500000US38103,2.6,56105,83
2095,McLean,County,0500000US38055,4.2,36385,74
2096,Columbiana,County,0500000US39029,3.2,50553,86
2097,Coshocton,County,0500000US39031,2.6,39491,73
2098,Crawford,County,0500000US39033,2.3,33729,88
2099,Darke,County,0500000US39037,5,51104,74
2100,Delaware,County,0500000US39041,4.2,32945,85
2101,Erie,County,0500000US39043,5.9,39643,89
2102,Fairfield,County,0500000US39045,2.3,50851,87
2103,Fayette,County,0500000US39047,2.4,47117,85
2104,Fulton,County,0500000US39051,5.6,40590,83
2105,Gallia,County,0500000US39053,2.7,32008,74
2106,Geauga,County,0500000US39055,5,54576,86
2107,Greene,County,0500000US39057,2.9,45377,76
2108,Hancock,County,0500000US39063,2.4,40855,79
2109,Hardin,County,0500000US39065,4.9,41621,72
2110,Allen,County,0500000US39003,2.8,40992,84
2111,Carroll,County,0500000US39019,3.8,53096,87
2112,Cuyahoga,County,0500000US39035,3.6,56208,77
2113,Defiance,County,0500000US39039,2.5,45641,84
2114,Franklin,County,0500000US39049,3.6,52796,85
2115,Guernsey,County,0500000US39059,3.1,56753,83
2116,Hamilton,County,0500000US39061,5.7,46519,86
2117,Jackson,County,0500000US39079,3.4,31515,77
2118,Lorain,County,0500000US39093,4.1,40497,84
2119,Lucas,County,0500000US39095,5.6,43925,89
2120,Marion,County,0500000US39101,2.6,32606,74
2121,Putnam,County,0500000US39137,5.5,46714,81
2122,Union,County,0500000US39159,2.7,46720,82
2123,Wyandot,County,0500000US39175,3.9,48928,72
2124,Adams,County,0500000US39001,5.2,45156,80
2125,Ashland,County,0500000US39005,3.2,53953,74
2126,Ashtabula,County,0500000US39007,4.4,32748,82
2127,Athens,County,0500000US39009,5.4,49393,73
2128,Auglaize,County,0500000US39011,3.1,49389,74
2129,Belmont,County,0500000US39013,2.6,53274,83
2130,Brown,County,0500000US39015,5,46192,81
2131,Butler,County,0500000US39017,3,36418,79
2132,Champaign,County,0500000US39021,3.4,47179,86
2133,Clark,County,0500000US39023,5.4,38664,83
2134,Clermont,County,0500000US39025,2.6,49178,89
2135,Clinton,County,0500000US39027,3.1,30546,86
2136,Montgomery,County,0500000US39113,4.8,34614,83
2137,Morgan,County,0500000US39115,3.2,31243,80
2138,Morrow,County,0500000US39117,2.2,42581,83
2139,Muskingum,County,0500000US39119,2.7,38201,76
2140,Ottawa,County,0500000US39123,4.4,50687,78
2141,Paulding,County,0500000US39125,5.2,55498,74
2142,Perry,County,0500000US39127,2.9,32043,76
2143,Pickaway,County,0500000US39129,3.9,47654,76
2144,Pike,County,0500000US39131,5.4,56438,78
2145,Harrison,County,0500000US39067,5.2,53669,74
2146,Henry,County,0500000US39069,4.8,37372,75
2147,Highland,County,0500000US39071,3.3,48739,80
2148,Hocking,County,0500000US39073,4.4,47845,83
2149,Holmes,County,0500000US39075,2.7,33402,84
2150,Huron,County,0500000US39077,3.2,41112,78
2151,Jefferson,County,0500000US39081,4,49031,74
2152,Knox,County,0500000US39083,3.9,49111,84
2153,Lake,County,0500000US39085,5.6,54951,72
2154,Lawrence,County,0500000US39087,3.2,43981,78
2155,Licking,County,0500000US39089,5,57373,73
2156,Logan,County,0500000US39091,4.5,49288,74
2157,Madison,County,0500000US39097,3,45597,87
2158,Mahoning,County,0500000US39099,4.6,31300,72
2159,Medina,County,0500000US39103,2.9,39911,78
2160,Meigs,County,0500000US39105,4.8,37075,87
2161,Mercer,County,0500000US39107,2.9,45984,79
2162,Miami,County,0500000US39109,3.5,39941,79
2163,Monroe,County,0500000US39111,2.5,32449,84
2164,Noble,County,0500000US39121,4.1,53000,75
2165,Portage,County,0500000US39133,4.6,50888,79
2166,Preble,County,0500000US39135,2.4,31414,77
2167,Richland,County,0500000US39139,5.9,30233,82
2168,Ross,County,0500000US39141,2.4,39621,83
2169,Sandusky,County,0500000US39143,2.2,49738,80
2170,Scioto,County,0500000US39145,4.4,53466,80
2171,Seneca,County,0500000US39147,3.1,32401,79
2172,Shelby,County,0500000US39149,4.6,55665,80
2173,Stark,County,0500000US39151,4.3,39880,89
2174,Summit,County,0500000US39153,4.6,54200,87
2175,Trumbull,County,0500000US39155,3.1,38476,73
2176,Tuscarawas,County,0500000US39157,2.8,47486,86
2177,Van Wert,County,0500000US39161,4.3,35963,74
2178,Vinton,County,0500000US39163,4.9,46620,79
2179,Warren,County,0500000US39165,2.8,34378,88
2180,Washington,County,0500000US39167,4.7,53644,89
2181,Wayne,County,0500000US39169,5.6,40228,75
2182,Williams,County,0500000US39171,5.5,57780,86
2183,Wood,County,0500000US39173,5.6,39526,72
2184,Grady,County,0500000US40051,5,47906,85
2185,Grant,County,0500000US40053,3.3,47120,84
2186,Greer,County,0500000US40055,3.5,42055,77
2187,Harper,County,0500000US40059,4.2,35739,89
