Code,Longitude,Latitude,County,State,City,Name,ID2,ID,Depart,
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,145.5,146,0,0
ASE,-106.868845,39.22316,USA,CO,Aspen,Aspen-Pitkin Co/Sardy,146,146,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,146.5,147,0,0
ATW,-88.51947556,44.25740806,USA,WI,Appleton,Outagamie County Regional,147,147,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,147.5,148,0,0
AUS,-97.66987194,30.19453278,USA,TX,Austin,Austin-Bergstrom International,148,148,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,148.5,149,0,0
AVL,-82.54180556,35.43619444,USA,NC,Asheville,Asheville Regional,149,149,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,149.5,150,0,0
AVP,-75.7242675,41.33814944,USA,PA,Wilkes-Barre/Scranton,Wilkes-Barre/Scranton Intl,150,150,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,150.5,151,0,0
BDL,-72.68322833,41.93887417,USA,CT,Windsor Locks,Bradley International,151,151,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,151.5,152,0,0
BGR,-68.82813889,44.80744444,USA,ME,Bangor,Bangor International,152,152,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,152.5,153,0,0
BHM,-86.75354972,33.56294306,USA,AL,Birmingham,Birmingham International,153,153,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,153.5,154,0,0
BMI,-88.91595278,40.47798556,USA,IL,Bloomington,Central Illinois Regional,154,154,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,154.5,155,0,0
BNA,-86.67818222,36.12447667,USA,TN,Nashville,Nashville International,155,155,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,155.5,156,0,0
BOI,-116.2227778,43.56444444,USA,ID,Boise,Boise Air Terminal,156,156,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,156.5,157,0,0
BOS,-71.00517917,42.3643475,USA,MA,Boston,Gen Edw L Logan Intl,157,157,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,157.5,158,0,0
BQK,-81.46630556,31.25902778,USA,GA,Brunswick,Glynco Jetport,158,158,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,158.5,159,0,0
BTR,-91.14963444,30.53316083,USA,LA,Baton Rouge,"Baton Rouge Metropolitan, Ryan",159,159,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,159.5,160,0,0
BTV,-73.1503125,44.47300361,USA,VT,Burlington,Burlington International,160,160,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,160.5,161,0,0
BUF,-78.73216667,42.94052472,USA,NY,Buffalo,Buffalo Niagara Intl,161,161,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,161.5,162,0,0
BWI,-76.66819833,39.17540167,USA,MD,Baltimore,Baltimore-Washington International,162,162,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,162.5,163,0,0
BZN,-111.1530072,45.77690139,USA,MT,Bozeman,Gallatin,163,163,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,163.5,164,0,0
CAE,-81.11953944,33.93884,USA,SC,Columbia,Columbia Metropolitan,164,164,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,164.5,165,0,0
CAK,-81.44246556,40.91631194,USA,OH,Akron,Akron-Canton Regional,165,165,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,165.5,166,0,0
CHA,-85.20378778,35.03526833,USA,TN,Chattanooga,Lovell,166,166,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,166.5,167,0,0
CHO,-78.45286111,38.13863889,USA,VA,Charlottesville,Charlottesville-Albermarle,167,167,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,167.5,168,0,0
CHS,-80.04050583,32.89864639,USA,SC,Charleston,Charleston AFB/International,168,168,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,168.5,169,0,0
CID,-91.71087222,41.88458833,USA,IA,Cedar Rapids,Eastern Iowa,169,169,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,169.5,170,0,0
CLE,-81.84939667,41.41089417,USA,OH,Cleveland,Cleveland-Hopkins Intl,170,170,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,170.5,171,0,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,171,171,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,171.5,172,0,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,172,172,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,172.5,173,0,0
COS,-104.70025,38.80580556,USA,CO,Colorado Springs,City of Colorado Springs Muni,173,173,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,173.5,174,0,0
CRP,-97.50121528,27.77036083,USA,TX,Corpus Christi,Corpus Christi International,174,174,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,174.5,175,0,0
CRW,-81.59318972,38.37315083,USA,WV,Charleston,Yeager,175,175,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,175.5,176,0,0
CSG,-84.93886111,32.51633333,USA,GA,Columbus,Columbus Metropolitan,176,176,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,176.5,177,0,0
CVG,-84.6621725,39.04614278,USA,KY,Covington,Cincinnati Northern Kentucky Intl,177,177,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,177.5,178,0,0
DAB,-81.05805556,29.17991667,USA,FL,Daytona Beach,Daytona Beach International,178,178,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,178.5,179,0,0
DAY,-84.219375,39.90237583,USA,OH,Dayton,James M Cox Dayton Intl,179,179,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,179.5,180,0,0
DCA,-77.03772222,38.85208333,USA,VA,Arlington,Ronald Reagan Washington National,180,180,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,180.5,181,0,0
DEN,-104.6670019,39.85840806,USA,CO,Denver,Denver Intl,181,181,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,181.5,182,0,0
DFW,-97.0372,32.89595056,USA,TX,Dallas-Fort Worth,Dallas-Fort Worth International,182,182,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,182.5,183,0,0
DHN,-85.44962889,31.32133917,USA,AL,Dothan,Dothan,183,183,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,183.5,184,0,0
DSM,-93.66068222,41.53493306,USA,IA,Des Moines,Des Moines International,184,184,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,184.5,185,0,0
DTW,-83.34883583,42.21205889,USA,MI,Detroit,Detroit Metropolitan-Wayne County,185,185,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,185.5,186,0,0
EGE,-106.9176953,39.64256778,USA,CO,Eagle,Eagle County Regional,186,186,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,186.5,187,0,0
ELP,-106.3778056,31.80666667,USA,TX,El Paso,El Paso International,187,187,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,187.5,188,0,0
EVV,-87.53062667,38.03799139,USA,IN,Evansville,Evansville Regional,188,188,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,188.5,189,0,0
EWN,-77.04294444,35.07297222,USA,NC,New Bern,Craven County Regional,189,189,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,189.5,190,0,0
EWR,-74.16866056,40.69249722,USA,NJ,Newark,Newark Intl,190,190,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,190.5,191,0,0
EYW,-81.75955556,24.55611111,USA,FL,Key West,Key West International,191,191,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,191.5,192,0,0
FAY,-78.88,34.99147222,USA,NC,Fayetteville,Fayetteville Municipal,192,192,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,192.5,193,0,0
FCA,-114.2550694,48.31140472,USA,MT,Kalispell,Glacier Park Intl,193,193,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,193.5,194,0,0
FLL,-80.15275,26.07258333,USA,FL,Ft. Lauderdale,Fort Lauderdale-Hollywood Int'l,194,194,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,194.5,195,0,0
FLO,-79.72388889,34.18536111,USA,SC,Florence,Florence Regional,195,195,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,195.5,196,0,0
FNT,-83.74345639,42.96550333,USA,MI,Flint,Bishop,196,196,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,196.5,197,0,0
FSD,-96.74170028,43.58135111,USA,SD,Sioux Falls,Joe Foss,197,197,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,197.5,198,0,0
FSM,-94.36744111,35.33659028,USA,AR,Fort Smith,Fort Smith Regional,198,198,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,198.5,199,0,0
FWA,-85.19514639,40.97846583,USA,IN,Fort Wayne,Fort Wayne International,199,199,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,199.5,200,0,0
GNV,-82.27177778,29.69005556,USA,FL,Gainesville,Gainesville Regional,200,200,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,200.5,201,0,0
GPT,-89.07009278,30.40728028,USA,MS,Gulfport-Biloxi,Gulfport-Biloxi Regional,201,201,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,201.5,202,0,0
GRB,-88.12959,44.48507333,USA,WI,Green Bay,Austin Straubel International,202,202,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,202.5,203,0,0
GRK,-97.82779778,31.06489778,USA,TX,Killeen,Robert Gray AAF,203,203,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,203.5,204,0,0
GRR,-85.52276778,42.88081972,USA,MI,Grand Rapids,Kent County International,204,204,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,204.5,205,0,0
GSO,-79.9372975,36.09774694,USA,NC,Greensboro,Piedmont Triad International,205,205,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,205.5,206,0,0
GSP,-82.21885833,34.89566722,USA,SC,Greer,Greenville-Spartanburg,206,206,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,206.5,207,0,0
GTR,-88.59136861,33.45033444,USA,MS,Columbus-Starkville-West Point,Golden Triangle Regional,207,207,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,207.5,208,0,0
GUC,-106.9331817,38.53396333,USA,CO,Gunnison,Gunnison County,208,208,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,208.5,209,0,0
HDN,-107.2176597,40.48118028,USA,CO,Hayden,Yampa Valley,209,209,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,209.5,210,0,0
HHH,-80.697629,32.224384,USA,NA,NA,Hilton Head,210,210,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,210.5,211,0,0
HNL,-157.9224072,21.31869111,USA,HI,Honolulu,Honolulu International,211,211,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,211.5,212,0,0
HOU,-95.27888889,29.64541861,USA,TX,Houston,William P Hobby,212,212,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,212.5,213,0,0
HPN,-73.70757444,41.06695778,USA,NY,White Plains,Westchester Cty,213,213,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,213.5,214,0,0
HSV,-86.77310944,34.6404475,USA,AL,Huntsville,Huntsville International,214,214,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,214.5,215,0,0
IAD,-77.45580972,38.94453194,USA,VA,Chantilly,Washington Dulles International,215,215,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,215.5,216,0,0
IAH,-95.33972222,29.98047222,USA,TX,Houston,George Bush Intercontinental,216,216,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,216.5,217,0,0
ICT,-97.43304583,37.64995889,USA,KS,Wichita,Wichita Mid-Continent,217,217,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,217.5,218,0,0
ILM,-77.90255556,34.27061111,USA,NC,Wilmington,Wilmington International,218,218,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,218.5,219,0,0
IND,-86.29438417,39.71732917,USA,IN,Indianapolis,Indianapolis International,219,219,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,219.5,220,0,0
ISP,-73.10021194,40.7952425,USA,NY,Islip,Long Island - MacArthur,220,220,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,220.5,221,0,0
JAC,-110.7377389,43.60732417,USA,WY,Jackson,Jackson Hole,221,221,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,221.5,222,0,0
JAN,-90.07588889,32.31116667,USA,MS,Jackson,Jackson International,222,222,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,222.5,223,0,0
JAX,-81.68786111,30.49405556,USA,FL,Jacksonville,Jacksonville International,223,223,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,223.5,224,0,0
JFK,-73.77892556,40.63975111,USA,NY,New York,John F Kennedy Intl,224,224,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,224.5,225,0,0
LAS,-115.1523333,36.08036111,USA,NV,Las Vegas,McCarran International,225,225,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,225.5,226,0,0
LAW,-98.41663667,34.56771444,USA,OK,Lawton,Lawton-Ft Sill Regional,226,226,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,226.5,227,0,0
LAX,-118.4080744,33.94253611,USA,CA,Los Angeles,Los Angeles International,227,227,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,227.5,228,0,0
LEX,-84.60538889,38.03697222,USA,KY,Lexington,Blue Grass,228,228,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,228.5,229,0,0
LFT,-91.987655,30.20527972,USA,LA,Lafayette,Lafayette Regional,229,229,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,229.5,230,0,0
LGA,-73.87260917,40.77724306,USA,NY,New York,LaGuardia,230,230,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,230.5,231,0,0
LIT,-92.22424556,34.72939611,USA,AR,Little Rock,Adams,231,231,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,231.5,232,0,0
LWB,-80.39947222,37.85830556,USA,WV,Lewisburg,Greenbrier Valley,232,232,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,232.5,233,0,0
LYH,-79.20043056,37.32668528,USA,VA,Lynchburg,Lynchburg Municipal-Preston Glenn,233,233,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,233.5,234,0,0
MCI,-94.71390556,39.29760528,USA,MO,Kansas City,Kansas City International,234,234,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,234.5,235,0,0
MCN,-83.64921083,32.69284944,USA,GA,Macon,Middle Georgia Regional,235,235,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,235.5,236,0,0
MCO,-81.31602778,28.42888889,USA,FL,Orlando,Orlando International,236,236,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,236.5,237,0,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,237,237,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,237.5,238,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,238,238,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,238.5,239,0,0
MEI,-88.75120556,32.33313333,USA,MS,Meridian,Key,239,239,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,239.5,240,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,240,240,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,240.5,241,0,0
MFE,-98.23861111,26.17583333,USA,TX,McAllen,McAllen Miller International,241,241,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,241.5,242,0,0
MGM,-86.39397611,32.30064417,USA,AL,Montgomery,Montgomery Regional Apt,242,242,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,242.5,243,0,0
MHT,-71.43705583,42.93451639,USA,NH,Manchester,Manchester,243,243,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,243.5,244,0,0
MIA,-80.29055556,25.79325,USA,FL,Miami,Miami International,244,244,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,244.5,245,0,0
MKE,-87.89658333,42.94722222,USA,WI,Milwaukee,General Mitchell International,245,245,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,245.5,246,0,0
MLB,-80.64580556,28.10275,USA,FL,Melbourne,Melbourne International,246,246,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,246.5,247,0,0
MLI,-90.50753917,41.44852639,USA,IL,Moline,Quad City,247,247,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,247.5,248,0,0
MLU,-92.03768778,32.51086556,USA,LA,Monroe,Monroe Regional,248,248,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,248.5,249,0,0
MOB,-88.24283333,30.69141667,USA,AL,Mobile,Mobile Regional,249,249,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,249.5,250,0,0
MSN,-89.33751361,43.13985778,USA,WI,Madison,Dane County Regional,250,250,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,250.5,251,0,0
MSP,-93.2169225,44.88054694,USA,MN,Minneapolis,Minneapolis-St Paul Intl,251,251,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,251.5,252,0,0
MSY,-90.25802778,29.99338889,USA,LA,New Orleans,New Orleans International,252,252,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,252.5,253,0,0
MTJ,-107.8938333,38.50886722,USA,CO,Montrose,Montrose Regional,253,253,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,253.5,254,0,0
MYR,-78.92833333,33.67975,USA,SC,Myrtle Beach,Myrtle Beach International,254,254,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,254.5,255,0,0
OAJ,-77.61213778,34.82916444,USA,NC,Jacksonville,Albert J Ellis,255,255,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,255.5,256,0,0
OAK,-122.2207167,37.72129083,USA,CA,Oakland,Metropolitan Oakland International,256,256,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,256.5,257,0,0
OKC,-97.60073389,35.39308833,USA,OK,Oklahoma City,Will Rogers World,257,257,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,257.5,258,0,0
OMA,-95.89417306,41.30251861,USA,NE,Omaha,Eppley Airfield,258,258,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,258.5,259,0,0
ONT,-117.6011944,34.056,USA,CA,Ontario,Ontario International,259,259,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,259.5,260,0,0
ORD,-87.90446417,41.979595,USA,IL,Chicago,Chicago O'Hare International,260,260,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,260.5,261,0,0
ORF,-76.20122222,36.89461111,USA,VA,Norfolk,Norfolk International,261,261,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,261.5,262,0,0
PBI,-80.09559417,26.68316194,USA,FL,West Palm Beach,Palm Beach International,262,262,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,262.5,263,0,0
PDX,-122.5975,45.58872222,USA,OR,Portland,Portland Intl,263,263,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,263.5,264,0,0
PFN,-85.68280556,30.21208333,USA,FL,Panama City,Panama City-Bay County International,264,264,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,264.5,265,0,0
PHF,-76.4929875,37.13189556,USA,VA,Newport News,Newport News/Williamsburg International,265,265,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,265.5,266,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,266,266,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,266.5,267,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,267,267,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,267.5,268,0,0
PIA,-89.69330556,40.66424333,USA,IL,Peoria,Greater Peoria Regional,268,268,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,268.5,269,0,0
PIT,-80.23287083,40.49146583,USA,PA,Pittsburgh,Pittsburgh International,269,269,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,269.5,270,0,0
PNS,-87.18744444,30.47330556,USA,FL,Pensacola,Pensacola Regional,270,270,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,270.5,271,0,0
